"region","Thu.week",".fitted",".se.fit",".fittedLoess",".se.fitLoess","week","year","month","flu.week","t","fit.week","ili","viz","iliProp","pop","cov_z.y","alpha_z.y","cov_below5","incl.lm","ILIc","IR","regionName","incl.lm2","ir.dt","wknum","season","epi.thresh","epi.week","incl.analysis","has.epi","in.season"
"R1",2001-01-04,0.197001867329473,0.0175522520909426,NA,NA,2000-12-31,2001,1,TRUE,1,FALSE,897,57357,0.0156388932475548,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,22668.3034523039,1.56388932475548,"Boston",NA,NA,1,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-01-11,0.201393536083964,0.017619203514539,NA,NA,2001-01-07,2001,1,TRUE,2,FALSE,1272,75129,0.0169308788883121,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,32145.0189423976,1.69308788883121,"Boston",NA,NA,2,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-01-18,0.203891407194612,0.0175790286096351,NA,NA,2001-01-14,2001,1,TRUE,3,FALSE,1629,70035,0.0232597986720925,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,41166.8520889667,2.32597986720925,"Boston",NA,NA,3,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-01-25,0.20445901112029,0.0174318764164484,NA,NA,2001-01-21,2001,1,TRUE,4,FALSE,1879,75507,0.0248851099898023,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,47484.6624156958,2.48851099898023,"Boston",NA,NA,4,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-02-01,0.203087832335185,0.0171801516948933,NA,NA,2001-01-28,2001,2,TRUE,5,FALSE,2031,78710,0.0258035827722018,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,51325.8910943471,2.58035827722018,"Boston",NA,NA,5,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-02-08,0.199797432650135,0.0168285005287884,NA,NA,2001-02-04,2001,2,TRUE,6,FALSE,1577,73902,0.0213390706611458,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,39852.747541007,2.13390706611458,"Boston",NA,NA,6,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-02-15,0.194635167919647,0.0163837880813426,NA,NA,2001-02-11,2001,2,TRUE,7,FALSE,1361,83790,0.0162429884234396,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,34394.1594187131,1.62429884234396,"Boston",NA,NA,7,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-02-22,0.187675502237204,0.0158550694649935,NA,NA,2001-02-18,2001,2,TRUE,8,FALSE,970,69733,0.0139102003355657,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,24513.1040677088,1.39102003355657,"Boston",NA,NA,8,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-03-01,0.179018929550668,0.0152535538748928,NA,NA,2001-02-25,2001,3,TRUE,9,FALSE,1039,82565,0.012584024707806,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,26256.8197178861,1.2584024707806,"Boston",NA,NA,9,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-03-08,0.168790518314861,0.0145925596413729,NA,NA,2001-03-04,2001,3,TRUE,10,FALSE,631,59404,0.0106221803245573,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,15946.1532646642,1.06221803245573,"Boston",NA,NA,10,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-03-15,0.157138100257596,0.0138874522867407,NA,NA,2001-03-11,2001,3,TRUE,11,FALSE,874,87911,0.00994187303067876,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,22087.0649022449,0.994187303067876,"Boston",NA,NA,11,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-03-22,0.144230129489331,0.0131555468909705,NA,NA,2001-03-18,2001,3,TRUE,12,FALSE,721,81136,0.0088863143364228,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,18220.5649822867,0.88863143364228,"Boston",NA,NA,12,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-03-29,0.130253242960692,0.0124159372811876,NA,NA,2001-03-25,2001,3,TRUE,13,FALSE,760,83820,0.00906704843712718,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,19206.1433932564,0.906704843712718,"Boston",NA,NA,13,1,NA,NA,TRUE,TRUE,FALSE
"R1",2001-04-05,0.115409557597183,0.011689185363137,0.756868833900851,0.0229296230922424,2001-04-01,2001,4,TRUE,14,TRUE,873,89647,0.00973819536626993,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,22061.793660938,0.973819536626993,"Boston",TRUE,0.216950702726141,14,1,0.138320360908932,TRUE,TRUE,TRUE,TRUE
"R1",2001-04-12,0.099913743253816,0.0109967658095487,0.758680420213168,0.0222219511949574,2001-04-08,2001,4,TRUE,15,TRUE,774,86401,0.00895822965011979,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,19559.9407715532,0.895822965011979,"Boston",TRUE,0.137142544798811,15,1,0.121467404240531,TRUE,TRUE,TRUE,TRUE
"R1",2001-04-19,0.0839899138789557,0.0103601274433984,0.760420390440367,0.0215349507968084,2001-04-15,2001,4,TRUE,16,TRUE,605,75851,0.00797616379480824,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,15289.1009906844,0.797616379480824,"Boston",TRUE,0.0371959890404571,16,1,0.104295763668017,FALSE,TRUE,TRUE,FALSE
"R1",2001-04-26,0.0678683819093601,0.00979923876483005,0.76208831381309,0.0208692376898603,2001-04-22,2001,4,TRUE,17,TRUE,624,85293,0.00731595793324188,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,15769.2545755158,0.731595793324188,"Boston",FALSE,-0.0304925204889013,17,1,0,FALSE,TRUE,TRUE,FALSE
"R1",2001-05-03,0.0517823228990823,0.0093305918390493,0.763683759561977,0.0202254310203055,2001-04-29,2001,5,FALSE,18,TRUE,703,87106,0.00807062659288683,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,17765.6826387622,0.807062659288683,"Boston",TRUE,0.0433788997267061,18,1,0.0700702829036189,FALSE,TRUE,TRUE,NA
"R1",2001-05-10,0.0359643986848745,0.00896489582095573,0.765206296917671,0.019604148459041,2001-05-06,2001,5,FALSE,19,TRUE,645,87375,0.00738197424892704,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,16299.950642961,0.738197424892704,"Boston",FALSE,-0.0270088720249667,19,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-05-17,0.0206433879912163,0.0087050434443717,0.766655495110813,0.0190060004669515,2001-05-13,2001,5,FALSE,20,TRUE,721,89235,0.00807978932033395,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,18220.5649822867,0.807978932033395,"Boston",TRUE,0.0413234369225821,20,1,0.0377052731421848,TRUE,TRUE,TRUE,NA
"R1",2001-05-24,0.00604087327034591,0.00854514436486719,0.768030923372045,0.0184315835841774,2001-05-20,2001,5,FALSE,21,TRUE,725,88230,0.00821715969624844,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,18321.6499475143,0.821715969624844,"Boston",TRUE,0.0536850462527991,21,1,0.0227893562254856,TRUE,TRUE,TRUE,NA
"R1",2001-05-31,-0.00763196824172035,0.00847119886141333,0.769332150932008,0.0178814726988863,2001-05-27,2001,5,FALSE,22,TRUE,536,72779,0.00736476181316039,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,13545.3853405071,0.736476181316039,"Boston",FALSE,-0.0328559696159695,22,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-06-07,-0.0201774227814415,0.00846333719635842,0.770558747021346,0.0173562122902237,2001-06-03,2001,6,FALSE,23,TRUE,732,87361,0.00837902496537356,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,18498.5486366628,0.837902496537356,"Boston",TRUE,0.0673437495160109,23,1,-0.003589281876579,TRUE,TRUE,TRUE,NA
"R1",2001-06-14,-0.0314141033367918,0.00849890441143374,0.771710280870698,0.0168563066939581,2001-06-10,2001,6,FALSE,24,TRUE,636,89060,0.00714125308780597,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,16072.5094711988,0.714125308780597,"Boston",FALSE,-0.0575849720901003,24,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-06-21,-0.0411795764832516,0.00855548478997135,0.772786321710706,0.0163822095086894,2001-06-17,2001,6,FALSE,25,TRUE,656,88769,0.00738996721828566,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,16577.9342973371,0.738996721828566,"Boston",FALSE,-0.0337895998821399,25,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-06-28,-0.0493327147350622,0.00861325755291348,0.773786438772013,0.015934312344651,2001-06-24,2001,6,FALSE,26,TRUE,566,84431,0.00670369887837406,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,14303.5225797146,0.670369887837406,"Boston",FALSE,-0.103416550934607,26,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-07-05,-0.0557557403451359,0.00865652258044684,0.77471020128526,0.0155129332132422,2001-07-01,2001,7,FALSE,27,TRUE,503,66860,0.0075231827699671,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,12711.4343773789,0.75231827699671,"Boston",FALSE,-0.0223919242885502,27,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-07-12,-0.0603559309554295,0.00867454009956995,0.775557178481088,0.015118304957942,2001-07-08,2001,7,FALSE,28,TRUE,592,86327,0.00685764592769354,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,14960.5748536945,0.685764592769354,"Boston",FALSE,-0.0897925857117341,28,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-07-19,-0.0630669623966544,0.00866192519191077,0.776326939590139,0.0147505642276939,2001-07-15,2001,7,FALSE,29,TRUE,538,82968,0.00648442773117346,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,13595.927823121,0.648442773117346,"Boston",FALSE,-0.127884166472793,29,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-07-26,-0.0638498691909772,0.00861879856843416,0.777019973437739,0.0144097670020061,2001-07-22,2001,7,FALSE,30,TRUE,539,85592,0.006297317506309,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,13621.1990644279,0.6297317506309,"Boston",FALSE,-0.147288222806839,30,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-08-02,-0.0626936088477675,0.00855080063776201,0.777637155685877,0.014095922920634,2001-07-29,2001,8,FALSE,31,TRUE,563,84856,0.00663476949184501,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,14227.7088557939,0.663476949184501,"Boston",FALSE,-0.114160206501377,31,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-08-09,-0.0596152217802942,0.00846896756750358,0.778178635820198,0.0138089495601574,2001-08-05,2001,8,FALSE,32,TRUE,614,82230,0.00746686124285541,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,15516.5421624466,0.746686124285541,"Boston",FALSE,-0.0314925115346569,32,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-08-16,-0.0546595845274677,0.00838935710867552,0.778644563326342,0.0135486608223497,2001-08-12,2001,8,FALSE,33,TRUE,584,87112,0.00670401322435485,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,14758.4049232391,0.670401322435485,"Boston",FALSE,-0.108243240890857,33,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-08-23,-0.0478987598544553,0.00833221046188774,0.779035087689952,0.0133147576894091,2001-08-19,2001,8,FALSE,34,TRUE,641,88734,0.00722383753690806,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,16198.8656777334,0.722383753690806,"Boston",FALSE,-0.0566513339991462,34,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-08-30,-0.0394309531439741,0.00832038945551449,0.779350358396671,0.0131068212676652,2001-08-26,2001,8,FALSE,35,TRUE,667,92933,0.00717721369158426,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,16855.9179517132,0.717721369158426,"Boston",FALSE,-0.0616289892382454,35,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-09-06,-0.0293790901917414,0.00837692733718242,0.779590524932141,0.0129243086470476,2001-09-02,2001,9,FALSE,36,TRUE,542,79099,0.0068521725938381,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,13697.0127883486,0.68521725938381,"Boston",FALSE,-0.094373265548331,36,1,0,FALSE,TRUE,TRUE,NA
"R1",2001-09-13,-0.0178890370023651,0.00852186157646284,0.779755736782004,0.0127665519758698,2001-09-09,2001,9,FALSE,37,TRUE,737,94327,0.00781324541223616,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,18624.9048431973,0.781324541223616,"Boston",TRUE,0.00156880444161123,37,1,-0.00118618831249793,TRUE,TRUE,TRUE,NA
"R1",2001-09-20,-0.00512748736648428,0.00876900939225858,0.779846143431903,0.0126327609753629,2001-09-16,2001,9,FALSE,38,TRUE,808,97323,0.00830225126640157,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,20419.1629759884,0.830225126640157,"Boston",TRUE,0.0503789832082542,38,1,0.0120597710423425,TRUE,TRUE,TRUE,NA
"R1",2001-09-27,0.00872045118885729,0.0091236723902307,0.779861894367479,0.0125220289114807,2001-09-23,2001,9,FALSE,39,TRUE,744,99472,0.00747949171626186,14041043,0.0824565908824109,0.479897016664391,FALSE,TRUE,18801.8035323457,0.747949171626186,"Boston",FALSE,-0.0319127227412928,39,1,0,FALSE,TRUE,TRUE,NA
"R10",2001-01-04,0.141211310756384,0.0118962384555095,NA,NA,2000-12-31,2001,1,TRUE,1,FALSE,867,135395,0.00640348609623694,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,6306.02613295995,0.640348609623694,"Seattle",NA,NA,1,1,NA,NA,FALSE,FALSE,NA
"R10",2001-01-11,0.146337897915734,0.0119416155442108,NA,NA,2001-01-07,2001,1,TRUE,2,FALSE,1174,168149,0.00698190295511719,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,8538.95580172431,0.698190295511719,"Seattle",NA,NA,2,1,NA,NA,FALSE,FALSE,NA
"R10",2001-01-18,0.150094142619863,0.0119143865455508,NA,NA,2001-01-14,2001,1,TRUE,3,FALSE,1496,164084,0.00911728139245752,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,10880.9862686368,0.911728139245752,"Seattle",NA,NA,3,1,NA,NA,FALSE,FALSE,NA
"R10",2001-01-25,0.152425430195891,0.0118146524732318,NA,NA,2001-01-21,2001,1,TRUE,4,FALSE,1718,165541,0.0103780936444748,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,12495.6780812286,1.03780936444748,"Seattle",NA,NA,4,1,NA,NA,FALSE,FALSE,NA
"R10",2001-02-01,0.153297782115864,0.0116440431806321,NA,NA,2001-01-28,2001,2,TRUE,5,FALSE,1554,165252,0.00940381962094256,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,11302.8426881427,0.940381962094256,"Seattle",NA,NA,5,1,NA,NA,FALSE,FALSE,NA
"R10",2001-02-08,0.152698348071792,0.0114057076038943,NA,NA,2001-02-04,2001,2,TRUE,6,FALSE,1405,160158,0.00877258707026811,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,10219.108093205,0.877258707026811,"Seattle",NA,NA,6,1,NA,NA,FALSE,FALSE,NA
"R10",2001-02-15,0.150635592073047,0.0111042986854526,NA,NA,2001-02-11,2001,2,TRUE,7,FALSE,1227,151546,0.00809655154210603,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,8924.44528851425,0.809655154210603,"Seattle",NA,NA,7,1,NA,NA,FALSE,FALSE,NA
"R10",2001-02-22,0.147139169871079,0.0107459536307344,NA,NA,2001-02-18,2001,2,TRUE,8,FALSE,1103,157778,0.00699083522417574,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,8022.54535715666,0.699083522417574,"Seattle",NA,NA,8,1,NA,NA,FALSE,FALSE,NA
"R10",2001-03-01,0.14225949948658,0.0103382695992228,NA,NA,2001-02-25,2001,3,TRUE,9,FALSE,796,165810,0.0048006754719257,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,5789.61568839229,0.48006754719257,"Seattle",NA,NA,9,1,NA,NA,FALSE,FALSE,NA
"R10",2001-03-08,0.136067031058681,0.00989027324075392,NA,NA,2001-03-04,2001,3,TRUE,10,FALSE,635,170655,0.00372095748732824,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,4618.60045493606,0.372095748732824,"Seattle",NA,NA,10,1,NA,NA,FALSE,FALSE,NA
"R10",2001-03-15,0.128651226590207,0.00941237871280521,NA,NA,2001-03-11,2001,3,TRUE,11,FALSE,629,172904,0.00363785684541711,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,4574.96013567683,0.363785684541711,"Seattle",NA,NA,11,1,NA,NA,FALSE,FALSE,NA
"R10",2001-03-22,0.120119264364234,0.00891632150773292,NA,NA,2001-03-18,2001,3,TRUE,12,FALSE,552,169092,0.00326449506777376,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,4014.90937184993,0.326449506777376,"Seattle",NA,NA,12,1,NA,NA,FALSE,FALSE,NA
"R10",2001-03-29,0.110594486794527,0.00841504268400275,NA,NA,2001-03-25,2001,3,TRUE,13,FALSE,492,161156,0.00305294249050609,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,3578.50617925755,0.305294249050609,"Seattle",NA,NA,13,1,NA,NA,FALSE,FALSE,NA
"R10",2001-04-05,0.100214614187995,0.00792247830705929,0.212985380540202,0.0171193642873744,2001-04-01,2001,4,TRUE,14,TRUE,435,164615,0.00264252953862042,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,3163.92314629478,0.264252953862042,"Seattle",TRUE,0.0512675733218398,14,1,0.115742671669831,FALSE,FALSE,FALSE,NA
"R10",2001-04-12,0.0891297502873392,0.00745318308055138,0.213564121180563,0.0165910131253504,2001-04-08,2001,4,TRUE,15,TRUE,426,165762,0.0025699496869005,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,3098.46266740593,0.25699496869005,"Seattle",TRUE,0.0434308475094871,15,1,0.10373798912522,FALSE,FALSE,FALSE,NA
"R10",2001-04-19,0.0775002084775275,0.00702169418816254,0.214144178529461,0.0160780954016629,2001-04-15,2001,4,TRUE,16,TRUE,381,165562,0.00230125270291492,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2771.16027296164,0.230125270291492,"Seattle",TRUE,0.0159810917620306,16,1,0.0912627290863261,FALSE,FALSE,FALSE,NA
"R10",2001-04-26,0.0654941901368211,0.00664154550794345,0.214724812752452,0.0155810708695598,2001-04-22,2001,4,TRUE,17,TRUE,400,165375,0.00241874527588813,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2909.35461728256,0.241874527588813,"Seattle",TRUE,0.0271497148363616,17,1,0.0785116193323903,FALSE,FALSE,FALSE,NA
"R10",2001-05-03,0.0532853487543558,0.00632391472463182,0.215305284015086,0.0151004017864958,2001-04-29,2001,5,FALSE,18,TRUE,350,162167,0.00215826894497647,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2545.68529012224,0.215826894497647,"Seattle",TRUE,0.000521610482561163,18,1,0.0656802216146342,FALSE,FALSE,FALSE,NA
"R10",2001-05-10,0.0410502750905734,0.00607606008974333,0.215884852482918,0.0146365493084637,2001-05-06,2001,5,FALSE,19,TRUE,349,159708,0.00218523805945851,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2538.41190357903,0.218523805945851,"Seattle",TRUE,0.00263895346293302,19,1,0.0529593528664703,FALSE,FALSE,FALSE,NA
"R10",2001-05-17,0.0289659398002635,0.00589994218652169,0.2164627783215,0.0141899692084268,2001-05-13,2001,5,FALSE,20,TRUE,339,155005,0.00218702622496049,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2465.67803814697,0.218702622496048,"Seattle",TRUE,0.0022398441745482,20,1,0.040529826485846,FALSE,FALSE,FALSE,NA
"R10",2001-05-24,0.0172071305539982,0.00579156876704557,0.217038321696386,0.0137611068660556,2001-05-20,2001,5,FALSE,21,TRUE,312,160207,0.00194748044717147,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2269.2966014804,0.194748044717147,"Seattle",FALSE,-0.0222902769792385,21,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-05-31,0.00594392077341556,0.00574145136118551,0.217610742773127,0.0133503914955559,2001-05-27,2001,5,FALSE,22,TRUE,282,140784,0.00200306853051483,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2051.0950051842,0.200306853051483,"Seattle",FALSE,-0.017303889721644,22,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-06-07,-0.00466079336202367,0.00573612302829319,0.218179301717278,0.0129582296076149,2001-06-03,2001,6,FALSE,23,TRUE,294,166329,0.0017675811193478,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2138.37564370268,0.17675811193478,"Seattle",FALSE,-0.0414211897824978,23,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-06-14,-0.0144536519678805,0.0057602291127741,0.21874325869439,0.0125849977416858,2001-06-10,2001,6,FALSE,24,TRUE,304,163649,0.00185763432712696,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2211.10950913475,0.185763432712696,"Seattle",FALSE,-0.0329798259816943,24,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-06-21,-0.0232930524035227,0.00579857710774927,0.219301873870018,0.0122310345566137,2001-06-17,2001,6,FALSE,25,TRUE,294,154675,0.00190075965734605,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2138.37564370268,0.190075965734605,"Seattle",FALSE,-0.0292259081354132,25,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-06-28,-0.0310511999531988,0.00583773325481417,0.219854407409714,0.0118966324304379,2001-06-24,2001,6,FALSE,26,TRUE,265,146576,0.00180793581486737,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,1927.4474339497,0.180793581486737,"Seattle",FALSE,-0.0390608259229765,26,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-07-05,-0.03761595854156,0.00586705661922657,0.22040011947903,0.0115820287919626,2001-07-01,2001,7,FALSE,27,TRUE,231,126826,0.001821393089745,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,1680.15229148068,0.182139308974501,"Seattle",FALSE,-0.0382608105045299,27,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-07-12,-0.0428924746816778,0.00587926819770406,0.220938270243521,0.011287397483223,2001-07-08,2001,7,FALSE,28,TRUE,266,155967,0.00170548898164355,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,1934.7208204929,0.170548898164355,"Seattle",FALSE,-0.0503893720791657,28,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-07-19,-0.046804551137636,0.00587071830058372,0.221468119868738,0.0110128405269617,2001-07-15,2001,7,FALSE,29,TRUE,312,159325,0.00195826141534599,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2269.2966014804,0.195826141534599,"Seattle",FALSE,-0.0256419783341394,29,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-07-26,-0.0492957504083993,0.00584148874109469,0.22199249284978,0.0107583997177428,2001-07-22,2001,7,FALSE,30,TRUE,286,153434,0.00186399363895877,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2080.18855135703,0.186399363895877,"Seattle",FALSE,-0.0355931289539032,30,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-08-02,-0.050330212052368,0.0057954023703221,0.222514784580233,0.0105240822526527,2001-07-29,2001,8,FALSE,31,TRUE,316,158058,0.001999266092194,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2298.39014765322,0.1999266092194,"Seattle",FALSE,-0.0225881753608324,31,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-08-09,-0.0498931720161744,0.00573993907636433,0.223035111573383,0.0103098265939789,2001-08-05,2001,8,FALSE,32,TRUE,319,156242,0.00204170453527221,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2320.21030728284,0.204170453527221,"Seattle",FALSE,-0.0188646580461624,32,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-08-16,-0.0479911764468315,0.00568598218257862,0.223553590342517,0.0101154937999114,2001-08-12,2001,8,FALSE,33,TRUE,306,156251,0.00195838746632022,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2225.65628222116,0.195838746632022,"Seattle",FALSE,-0.0277148437104956,33,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-08-23,-0.0446519868908181,0.00564725039285739,0.224070337400922,0.00994086062235497,2001-08-19,2001,8,FALSE,34,TRUE,266,151723,0.00175319496714407,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,1934.7208204929,0.175319496714407,"Seattle",FALSE,-0.0487508406865149,34,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-08-30,-0.039924178253004,0.00563923857136169,0.224585469261884,0.00978561431332815,2001-08-26,2001,8,FALSE,35,TRUE,288,150134,0.00191828633087775,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2094.73532444344,0.191828633087775,"Seattle",FALSE,-0.0327568361741092,35,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-09-06,-0.0338764353377473,0.00567755776360017,0.22509910243869,0.00964934953362259,2001-09-02,2001,9,FALSE,36,TRUE,295,134726,0.00218962932173448,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2145.64903024589,0.218962932173448,"Seattle",FALSE,-0.00613617026524182,36,1,0,FALSE,FALSE,FALSE,NA
"R10",2001-09-13,-0.0265965581596165,0.00577578859243708,0.225611353444627,0.00953156766203269,2001-09-09,2001,9,FALSE,37,TRUE,371,154175,0.00240635641316686,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2698.42640752957,0.240635641316686,"Seattle",TRUE,0.0150242878720588,37,1,-0.0152760125184398,TRUE,FALSE,FALSE,NA
"R10",2001-09-20,-0.0181901904287678,0.00594329583511061,0.22612233879298,0.00943167867271804,2001-09-16,2001,9,FALSE,38,TRUE,371,163780,0.00226523385028697,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2698.42640752957,0.226523385028697,"Seattle",TRUE,0.00040104623571674,38,1,-0.00654133059195101,TRUE,FALSE,FALSE,NA
"R10",2001-09-27,-0.00877928962497707,0.00618367271514639,0.226632174997038,0.00934900559378138,2001-09-23,2001,9,FALSE,39,TRUE,412,168876,0.00243965986877946,11407335,0.141198804989608,0.973716008484692,FALSE,TRUE,2996.63525580104,0.243965986877946,"Seattle",TRUE,0.0173338118809083,39,1,0.00334070889670986,TRUE,FALSE,FALSE,NA
"R2",2001-01-04,0.168762796947603,0.0188991562389581,NA,NA,2000-12-31,2001,1,TRUE,1,FALSE,1202,113583,0.0105825695746723,27575509,0.0701909699872037,0.417529728568046,FALSE,TRUE,41014.3487943773,1.05825695746723,"New York",NA,NA,1,1,NA,NA,FALSE,FALSE,NA
"R2",2001-01-11,0.170991025149312,0.0189712453024249,NA,NA,2001-01-07,2001,1,TRUE,2,FALSE,1584,152111,0.0104134480741038,27575509,0.0701909699872037,0.417529728568046,FALSE,TRUE,54048.8589769497,1.04134480741038,"New York",NA,NA,2,1,NA,NA,FALSE,FALSE,NA
"R2",2001-01-18,0.171623669178761,0.0189279875027573,NA,NA,2001-01-14,2001,1,TRUE,3,FALSE,2006,147326,0.0136160623379444,27575509,0.0701909699872037,0.417529728568046,FALSE,TRUE,68448.2393357078,1.36160623379444,"New York",NA,NA,3,1,NA,NA,FALSE,FALSE,NA
