.id,formula,exportDate,RV,effectType,mean,sd,q_025,q_5,q_975,mode,kld
wksToEpi,iid,2017-10-21,error29,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error30,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error31,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error32,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error33,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error34,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error35,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error36,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error37,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error38,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error39,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error40,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error41,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error42,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error43,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error44,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error45,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error46,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error47,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error48,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error49,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error50,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error51,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error52,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error53,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error54,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error55,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error56,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error57,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error58,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error59,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error60,random,0.6609345502409557,0.8282973070389577,-0.9648454043174555,0.660726580938168,2.286357737487461,0.6603788264441941,7.185294396632418e-9
wksToEpi,iid,2017-10-21,error61,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error62,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error63,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error64,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error65,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error66,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error67,random,0.6072366389160488,0.7953842297499005,-0.9540272972767292,0.6070706316227349,2.1679733134057857,0.6068044268616448,6.193260767238789e-9
wksToEpi,iid,2017-10-21,error68,random,-0.9143197923058293,0.958814317037639,-2.798321884764238,-0.9138946132314167,0.9655876895031447,-0.9129588040623697,1.1772640527424864e-8
wksToEpi,iid,2017-10-21,error69,random,-0.8430066519824384,0.8657360422511537,-2.5436388495066193,-0.8427654894941085,0.8547236763162357,-0.8422072892095486,1.0132418311123442e-8
wksToEpi,iid,2017-10-21,error70,random,-1.0274876595004598,0.7955812273586433,-2.5902154843765905,-1.0272875323848154,0.5326991384585897,-1.026817760525503,1.3042169167588535e-8
wksToEpi,iid,2017-10-21,error71,random,-1.5353244442716714,0.9095021002586291,-3.3229057727410294,-1.5347452137988,0.24742021166076378,-1.5335035701722874,3.1370052278801344e-8
wksToEpi,iid,2017-10-21,error72,random,-1.5806794427249378,0.8665064376052349,-3.2835183696049492,-1.5802000316863911,0.1179552729969695,-1.5791626354436625,3.272532183105491e-8
wksToEpi,iid,2017-10-21,error73,random,-1.5353244442716714,0.9095021002586291,-3.3229057727410294,-1.5347452137988,0.24742021166076378,-1.5335035701722874,3.1370052278801344e-8
wksToEpi,iid,2017-10-21,error74,random,-1.0274876595004598,0.7955812273586433,-2.5902154843765905,-1.0272875323848154,0.5326991384585897,-1.026817760525503,1.3042169167588535e-8
wksToEpi,iid,2017-10-21,error75,random,-1.0274876595004598,0.7955812273586433,-2.5902154843765905,-1.0272875323848154,0.5326991384585897,-1.026817760525503,1.3042169167588535e-8
wksToEpi,iid,2017-10-21,error76,random,-0.6897763516760564,0.8282823586794726,-2.316591492417017,-0.6896227546909084,0.9346891098849321,-0.6892437510223104,7.429021880960273e-9
wksToEpi,iid,2017-10-21,error77,random,-1.0274876595004598,0.7955812273586433,-2.5902154843765905,-1.0272875323848154,0.5326991384585897,-1.026817760525503,1.3042169167588535e-8
wksToEpi,iid,2017-10-21,error78,random,-0.8586152134760511,0.8283793763016021,-2.4857528801358337,-0.8584164904291377,0.7659255326382554,-0.857946762457242,1.0058465327626113e-8
wksToEpi,iid,2017-10-21,error79,random,1.5085875219046186e-10,1.1793752293292872,-2.3160949684758183,-3.3319777971311244e-5,2.3140797788859255,-1.0748532414216223e-10,6.047336348768571e-9
wksToEpi,iid,2017-10-21,error80,random,-0.8430066519824384,0.8657360422511537,-2.5436388495066193,-0.8427654894941085,0.8547236763162357,-0.8422072892095486,1.0132418311123442e-8
wksToEpi,iid,2017-10-21,error81,random,-0.6897763516760564,0.8282823586794726,-2.316591492417017,-0.6896227546909084,0.9346891098849321,-0.6892437510223104,7.429021880960273e-9
wksToEpi,iid,2017-10-21,error82,random,-1.0274876595004598,0.7955812273586433,-2.5902154843765905,-1.0272875323848154,0.5326991384585897,-1.026817760525503,1.3042169167588535e-8
wksToEpi,iid,2017-10-21,error83,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error84,random,0.15441796314076478,0.8281268337010665,-1.4714278481612149,0.1543455698197068,1.7791571945669153,0.15427031637925986,3.2567833931122997e-9
wksToEpi,iid,2017-10-21,error85,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error86,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error87,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error88,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error89,random,0.17129343801439093,0.8654577391425086,-1.5278272559001085,0.17120568979012435,1.869321681020709,0.17110275507585734,3.748124345757302e-9
wksToEpi,iid,2017-10-21,error90,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error91,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error92,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error93,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error94,random,0.5979378298025663,0.9085275431374944,-1.185236149494326,0.5976655736373603,2.3809582937006164,0.5971954836593036,7.046646727833504e-9
wksToEpi,iid,2017-10-21,error95,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error96,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error97,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error98,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error99,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error100,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error101,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error102,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error103,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error104,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error105,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error106,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error107,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error108,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error109,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error110,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error111,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error112,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error113,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error114,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error115,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error116,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error117,random,0.15441796314076478,0.8281268337010665,-1.4714278481612149,0.1543455698197068,1.7791571945669153,0.15427031637925986,3.2567833931122997e-9
wksToEpi,iid,2017-10-21,error118,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error119,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error120,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error121,random,0.15441796314076478,0.8281268337010665,-1.4714278481612149,0.1543455698197068,1.7791571945669153,0.15427031637925986,3.2567833931122997e-9
wksToEpi,iid,2017-10-21,error122,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error123,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error124,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error125,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error126,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error127,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error128,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error129,random,0.5979378298025663,0.9085275431374944,-1.185236149494326,0.5976655736373603,2.3809582937006164,0.5971954836593036,7.046646727833504e-9
wksToEpi,iid,2017-10-21,error130,random,0.5979378298025663,0.9085275431374944,-1.185236149494326,0.5976655736373603,2.3809582937006164,0.5971954836593036,7.046646727833504e-9
wksToEpi,iid,2017-10-21,error131,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error132,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error133,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error134,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error135,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error136,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error137,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error138,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error139,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error140,random,0.17129343801439093,0.8654577391425086,-1.5278272559001085,0.17120568979012435,1.869321681020709,0.17110275507585734,3.748124345757302e-9
wksToEpi,iid,2017-10-21,error141,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error142,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error143,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error144,random,0.5979378298025663,0.9085275431374944,-1.185236149494326,0.5976655736373603,2.3809582937006164,0.5971954836593036,7.046646727833504e-9
wksToEpi,iid,2017-10-21,error145,random,0.5979378298025663,0.9085275431374944,-1.185236149494326,0.5976655736373603,2.3809582937006164,0.5971954836593036,7.046646727833504e-9
wksToEpi,iid,2017-10-21,error146,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error147,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error148,random,0.15441796314076478,0.8281268337010665,-1.4714278481612149,0.1543455698197068,1.7791571945669153,0.15427031637925986,3.2567833931122997e-9
wksToEpi,iid,2017-10-21,error149,random,0.17129343801439093,0.8654577391425086,-1.5278272559001085,0.17120568979012435,1.869321681020709,0.17110275507585734,3.748124345757302e-9
wksToEpi,iid,2017-10-21,error150,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error151,random,0.06232853922156601,0.7952471471419814,-1.4990270733786597,0.06228463835558025,1.6224822249904747,0.06226385684159376,2.6844466467161165e-9
wksToEpi,iid,2017-10-21,error152,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
wksToEpi,iid,2017-10-21,error153,random,-0.014420900306025114,0.8281140001817845,-1.640374732074272,-0.014448076259219147,1.610176958136961,-0.01443244354155823,3.0394668079275814e-9
