.id,formula,exportDate,RV,effectType,mean,sd,q_025,q_5,q_975,mode,kld
timing_st,iid,2017-10-21,error29,random,0.27131111678554976,1.1235820048539777,-1.9343584022736886,0.2710313937204981,2.4764809341662426,0.270562724829327,4.0180062511247004e-9
timing_st,iid,2017-10-21,error30,random,-1.2232396334939428,1.1248732641326713,-3.435447894655801,-1.2221399560191402,0.98085213735404,-1.2198255565339804,3.168993865895243e-8
timing_st,iid,2017-10-21,error31,random,0.16060365258963602,1.1235395052964596,-2.0452821607950273,0.16042636200064825,2.365422006838557,0.1601643770841805,3.3103618081289693e-9
timing_st,iid,2017-10-21,error32,random,0.9909096146238521,1.1243965331888721,-1.214406224045645,0.9899659238339873,3.1994152348597296,0.9881574339551988,2.0090288156633706e-8
timing_st,iid,2017-10-21,error33,random,-0.503641134123422,1.123749067386663,-2.7117283225646176,-0.503203884721004,1.6999798184917179,-0.5022259607620012,6.932696114473865e-9
timing_st,iid,2017-10-21,error34,random,-1.2232396286064615,1.1248733195604321,-3.435447994759542,-1.222139952213109,0.9808522533957089,-1.2198255545500474,3.1689775626495974e-8
timing_st,iid,2017-10-21,error35,random,0.04989618717012935,1.1235191907327973,-2.156249153664019,0.049821356059691846,2.254406525242293,0.04976611506553749,2.9757876921548336e-9
timing_st,iid,2017-10-21,error36,random,0.5480797727939672,1.1237848820761054,-1.6572376240797957,0.547544194575242,2.7543172321924603,0.5465592777948628,7.578497336231389e-9
timing_st,iid,2017-10-21,error37,random,1.2676782722860227,1.1249580710334228,-0.9379886097532917,1.2664807228826849,3.477950084491959,1.2641597930156496,3.391090684445137e-8
timing_st,iid,2017-10-21,error38,random,0.5480797737179685,1.1237848672189492,-1.6572375926021263,0.547544194635907,2.754317208222072,0.5465592763384944,7.578923951192195e-9
timing_st,iid,2017-10-21,error39,random,-0.00545754499176768,1.1235173179578941,-2.2117487774700284,-0.005481142060456134,2.198915023433093,-0.00543300593628743,2.9450268134337634e-9
timing_st,iid,2017-10-21,error40,random,0.5480797704061778,1.1237848613274983,-1.6572375863714401,0.5475441927302545,2.754317187662691,0.5465592772668543,7.57882810996309e-9
timing_st,iid,2017-10-21,error41,random,0.7694946928449278,1.1240465351080993,-1.4357353205372934,0.7687548117680669,2.9767802017964833,0.7673576395591077,1.2606075592151212e-8
timing_st,iid,2017-10-21,error42,random,-0.00545754498839905,1.1235173047255196,-2.2117487513709406,-0.005481142061447982,2.1989149975775057,-0.005433005943895834,2.9451067487021017e-9
timing_st,iid,2017-10-21,error43,random,0.6034335051904653,1.1238419541908131,-1.6018457122576477,0.6028468122018339,2.809916713776227,0.6017587568669236,8.634853260196154e-9
timing_st,iid,2017-10-21,error44,random,-0.17151874155671296,1.1235447739008073,-2.378311969786546,-0.17138864525838204,2.0325054206472615,-0.17103039752019214,3.3989428021499594e-9
timing_st,iid,2017-10-21,error45,random,-1.001824703484052,1.1244280799769164,-3.2125735763172014,-1.0009282058464632,1.201925886392809,-0.9990237748969651,2.0815480477764817e-8
timing_st,iid,2017-10-21,error46,random,-0.891117243943591,1.1242385890963613,-3.101200145520971,-0.8903225810986474,1.312528283889388,-0.8886236081811887,1.6611607160757795e-8
timing_st,iid,2017-10-21,error47,random,0.2159573838698016,1.1235579896994066,-1.9898148904237842,0.2157288727278176,2.420946056229848,0.2153635364443543,3.6165809910504226e-9
timing_st,iid,2017-10-21,error48,random,-0.8357635153657371,1.124152024308647,-3.045529194593641,-0.8350198240955824,1.3678456601773878,-0.8334236856934844,1.4777841590708741e-8
timing_st,iid,2017-10-21,error49,random,-0.33757993776387896,1.1236220558150871,-2.5449719339169796,-0.3372962066273841,1.8661937008478398,-0.3366279926025307,4.700778673011086e-9
timing_st,iid,2017-10-21,error50,random,0.5480797737179685,1.1237848672189492,-1.6572375926021263,0.547544194635907,2.754317208222072,0.5465592763384944,7.578923951192195e-9
timing_st,iid,2017-10-21,error51,random,0.6034335051904653,1.1238419541908131,-1.6018457122576477,0.6028468122018339,2.809916713776227,0.6017587568669236,8.634853260196154e-9
timing_st,iid,2017-10-21,error52,random,0.7141409626236733,1.123972860977727,-1.4910947172803206,0.7134521172348094,2.9211483542201107,0.712157932063158,1.1140698198640049e-8
timing_st,iid,2017-10-21,error53,random,-0.17151874155671296,1.1235447739008073,-2.378311969786546,-0.17138864525838204,2.0325054206472615,-0.17103039752019214,3.3989428021499594e-9
timing_st,iid,2017-10-21,error54,random,0.27131111506095135,1.1235820585970382,-1.9343585103333525,0.2710313917142305,2.4764810401798805,0.27056272223598,4.018076533426001e-9
timing_st,iid,2017-10-21,error55,random,-0.3375799360567245,1.1236221048324206,-2.5449720277185275,-0.3372962050872221,1.866193798716838,-0.33662799139000715,4.700677156949226e-9
timing_st,iid,2017-10-21,error56,random,-0.060811277040987675,1.1235210323023057,-2.267259272806356,-0.06078364012307455,2.1434344822562745,-0.06063212666978675,3.004723307607738e-9
timing_st,iid,2017-10-21,error57,random,-0.00545754498839905,1.1235173047255196,-2.2117487513709406,-0.005481142061447982,2.1989149975775057,-0.005433005943895834,2.9451067487021017e-9
timing_st,iid,2017-10-21,error58,random,-1.1678858953055513,1.1247537426168384,-3.3797134918164122,-1.1668369460590635,1.0361042829625433,-1.1646249097820767,2.8631974390835586e-8
timing_st,iid,2017-10-21,error59,random,-1.0571784331011527,1.1245310811945701,-3.2682761944290153,-1.0562310756973303,1.1466410235716664,-1.0542240273926895,2.3207734535468335e-8
timing_st,iid,2017-10-21,error60,random,0.1541168496397341,1.1560283603274184,-2.1155871969323115,0.15392657242822064,2.4227620521834496,0.15364120414671284,4.2963999615563205e-9
timing_st,iid,2017-10-21,error61,random,0.9909096161997334,1.1243965116972345,-1.2144061774520178,0.9899659241062044,3.199415198837531,0.9881574318053654,2.0090352579676073e-8
timing_st,iid,2017-10-21,error62,random,-0.17151874155671296,1.1235447739008073,-2.378311969786546,-0.17138864525838204,2.0325054206472615,-0.17103039752019214,3.3989428021499594e-9
timing_st,iid,2017-10-21,error63,random,-0.28222620483276223,1.1235907647934478,-2.4894078798271755,-0.2819936754441489,1.9216200682001257,-0.2814287606325717,4.168491776824129e-9
timing_st,iid,2017-10-21,error64,random,-1.0571784331011527,1.1245310811945701,-3.2682761944290153,-1.0562310756973303,1.1466410235716664,-1.0542240273926895,2.3207734535468335e-8
timing_st,iid,2017-10-21,error65,random,0.2713111155869955,1.123582003785928,-1.9343584023992977,0.2710313916957419,2.4764809361039073,0.2705627211324028,4.018019960220815e-9
timing_st,iid,2017-10-21,error66,random,0.5480797737179685,1.1237848672189492,-1.6572375926021263,0.547544194635907,2.754317208222072,0.5465592763384944,7.578923951192195e-9
timing_st,iid,2017-10-21,error67,random,0.7141409626236733,1.123972860977727,-1.4910947172803206,0.7134521172348094,2.9211483542201107,0.712157932063158,1.1140698198640049e-8
timing_st,iid,2017-10-21,error68,random,-1.3649813475768195,1.2760677782085819,-3.8772638932094976,-1.362899313714143,1.1334730125594066,-1.3585929070219027,8.550983046046547e-8
timing_st,iid,2017-10-21,error69,random,-0.1644886066795927,1.1915319348862403,-2.5050156443026217,-0.16432517578586972,2.1729521647091397,-0.16389385924907646,5.791584467229279e-9
timing_st,iid,2017-10-21,error70,random,-0.1161650093703491,1.123530153753208,-2.322780280298738,-0.11608614043941831,2.087964553391429,-0.11583125302384953,3.1558302813702605e-9
timing_st,iid,2017-10-21,error71,random,-0.5919306618046728,1.2309186044242062,-3.0116433305090884,-0.5911646140849035,1.8212897673739223,-0.5895147058779022,1.663276951202776e-8
timing_st,iid,2017-10-21,error72,random,-0.41353795460423537,1.191687803724626,-2.755225951235164,-0.4130804793646857,1.9234388597539454,-0.4120560347093413,8.971989864928393e-9
timing_st,iid,2017-10-21,error73,random,-0.8575640898239104,1.2313747521017118,-3.279205398223432,-0.85644066847277,1.55561456683964,-0.8540701033524103,2.8329902972094455e-8
timing_st,iid,2017-10-21,error74,random,-1.0571784378270486,1.1245310809577993,-3.268276202647339,-1.0562310793176013,1.1466410160382794,-1.0542240287848155,2.3207611176388494e-8
timing_st,iid,2017-10-21,error75,random,-0.9464709781305858,1.124330551077741,-3.1568815063920446,-0.9456253777723362,1.2572215723300935,-0.9438236366410263,1.8620655167551783e-8
timing_st,iid,2017-10-21,error76,random,1.1503963465380307,1.157298013932402,-1.1187560225857685,1.149171451318295,3.42423904278872,1.1467983276710556,3.26578639411678e-8
timing_st,iid,2017-10-21,error77,random,-0.9464709741193549,1.1243305565257482,-3.1568815118986113,-0.9456253741868207,1.2572215877885085,-0.9438236341406782,1.8620543011526214e-8
timing_st,iid,2017-10-21,error78,random,0.32993088210910326,1.1561109478648346,-1.9393992609879263,0.3295574717778543,2.599217279717005,0.32890260588629633,5.810507394277012e-9
timing_st,iid,2017-10-21,error79,random,2.6691667822621937e-10,1.436819177515122,-2.8224558898845085,-4.078342409210722e-5,2.8199918088727256,2.0191688412443125e-11,2.8010457855834163e-8
timing_st,iid,2017-10-21,error80,random,-0.1644886066795927,1.1915319348862403,-2.5050156443026217,-0.16432517578586972,2.1729521647091397,-0.16389385924907646,5.791584467229279e-9
timing_st,iid,2017-10-21,error81,random,0.3299308813623937,1.156110994456086,-1.9393993530412086,0.3295574709220679,2.5992173710023123,0.32890260474252175,5.810666774462927e-9
timing_st,iid,2017-10-21,error82,random,-1.0571784378270486,1.1245310809577993,-3.268276202647339,-1.0562310793176013,1.1466410160382794,-1.0542240287848155,2.3207611176388494e-8
timing_st,iid,2017-10-21,error83,random,-0.9464709698590402,1.1243305269348596,-3.156881440283854,-0.9456253724308082,1.257221538873651,-0.9438236375117631,1.8620688722457057e-8
timing_st,iid,2017-10-21,error84,random,-0.02169718250556717,1.1560065852529087,-2.291893561031005,-0.021704257831935796,2.246425890417092,-0.0216199837196642,3.903219637767534e-9
timing_st,iid,2017-10-21,error85,random,-0.6077439518923254,1.1563718742420626,-2.880431514694753,-0.6071408164903319,1.6594983868651787,-0.605825509498972,1.0905038290412905e-8
timing_st,iid,2017-10-21,error86,random,0.1606036518720722,1.1235395543314741,-2.0452822577271803,0.16042636125201468,2.3654221023445468,0.16016437625697919,3.3103394608722744e-9
timing_st,iid,2017-10-21,error87,random,-0.9007673308595786,1.156807228628418,-3.1751893737170387,-0.899859989198226,1.366532327821469,-0.8979310187406465,2.0419791898782587e-8
timing_st,iid,2017-10-21,error88,random,-0.9464709698590402,1.1243305269348596,-3.156881440283854,-0.9456253724308082,1.257221538873651,-0.9438236375117631,1.8620688722457057e-8
timing_st,iid,2017-10-21,error89,random,1.3920697824075672,1.1935746328803551,-0.9470786654790402,1.3904013575331144,3.7383081270688145,1.387136288227652,5.963180260110221e-8
timing_st,iid,2017-10-21,error90,random,0.1606036518720722,1.1235395543314741,-2.0452822577271803,0.16042636125201468,2.3654221023445468,0.16016437625697919,3.3103394608722744e-9
timing_st,iid,2017-10-21,error91,random,-0.9464709752995124,1.124330661810817,-3.1568817221368253,-0.945625374729268,1.2572217921240385,-0.9438236331738901,1.86205144972598e-8
timing_st,iid,2017-10-21,error92,random,-0.3147205690034787,1.1561049225453144,-2.585999117284051,-0.3144223579517484,1.9527963861374757,-0.3137221609761698,5.701226750166053e-9
timing_st,iid,2017-10-21,error93,random,0.5480797733112408,1.1237848097940926,-1.6572374799283969,0.5475441939610071,2.754317096004717,0.5465592750913731,7.578792040677782e-9
timing_st,iid,2017-10-21,error94,random,1.267503402027661,1.2323938350314367,-1.147767563532509,1.265766346833092,3.6901632946047513,1.2623668956450873,5.891106092438005e-8
timing_st,iid,2017-10-21,error95,random,-0.2822262049650498,1.1235908651901638,-2.4894080794175153,-0.28199367522295143,1.9216202648550627,-0.28142875966026715,4.1682746281848356e-9
timing_st,iid,2017-10-21,error96,random,0.5480797733112408,1.1237848097940926,-1.6572374799283969,0.5475441939610071,2.754317096004717,0.5465592750913731,7.578792040677782e-9
timing_st,iid,2017-10-21,error97,random,0.2713111151955555,1.1235819166135583,-1.9343582310083693,0.27103139190902986,2.4764807618227502,0.2705627226152133,4.018378071351354e-9
timing_st,iid,2017-10-21,error98,random,0.5480797733112408,1.1237848097940926,-1.6572374799283969,0.5475441939610071,2.754317096004717,0.5465592750913731,7.578792040677782e-9
timing_st,iid,2017-10-21,error99,random,-0.060811276734279676,1.1235210069255621,-2.2672592212959155,-0.06078363989361915,2.143434432190616,-0.06063212659450768,3.004827651380672e-9
timing_st,iid,2017-10-21,error100,random,0.1606036518720722,1.1235395543314741,-2.0452822577271803,0.16042636125201468,2.3654221023445468,0.16016437625697919,3.3103394608722744e-9
timing_st,iid,2017-10-21,error101,random,-0.6077439518923254,1.1563718742420626,-2.880431514694753,-0.6071408164903319,1.6594983868651787,-0.605825509498972,1.0905038290412905e-8
timing_st,iid,2017-10-21,error102,random,-0.9464709752995124,1.124330661810817,-3.1568817221368253,-0.945625374729268,1.2572217921240385,-0.9438236331738901,1.86205144972598e-8
timing_st,iid,2017-10-21,error103,random,0.2713111151955555,1.1235819166135583,-1.9343582310083693,0.27103139190902986,2.4764807618227502,0.2705627226152133,4.018378071351354e-9
timing_st,iid,2017-10-21,error104,random,0.5480797733112408,1.1237848097940926,-1.6572374799283969,0.5475441939610071,2.754317096004717,0.5465592750913731,7.578792040677782e-9
timing_st,iid,2017-10-21,error105,random,0.32993088119186575,1.1561109063427422,-1.939399180412534,0.3295574712021817,2.59921719584818,0.3289026059271221,5.810678260236468e-9
timing_st,iid,2017-10-21,error106,random,0.10524991936603197,1.1235266096743317,-2.1007603251483498,0.10512385629795906,2.309908900051034,0.1049652380430866,3.097262810107011e-9
timing_st,iid,2017-10-21,error107,random,0.16060365164779733,1.123539573071924,-2.0452822951546663,0.1604263610319814,2.3654221389363914,0.16016437606053333,3.310200238556009e-9
timing_st,iid,2017-10-21,error108,random,-0.9464709698590402,1.1243305269348596,-3.156881440283854,-0.9456253724308082,1.257221538873651,-0.9438236375117631,1.8620688722457057e-8
timing_st,iid,2017-10-21,error109,random,-0.8357635168142887,1.124152094569107,-3.0455293427189654,-0.8350198233134075,1.367845792669093,-0.8334236803546494,1.4777721269759899e-8
timing_st,iid,2017-10-21,error110,random,0.5480797733112408,1.1237848097940926,-1.6572374799283969,0.5475441939610071,2.754317096004717,0.5465592750913731,7.578792040677782e-9
timing_st,iid,2017-10-21,error111,random,0.10524991936603197,1.1235266096743317,-2.1007603251483498,0.10512385629795906,2.309908900051034,0.1049652380430866,3.097262810107011e-9
timing_st,iid,2017-10-21,error112,random,0.10524991936603197,1.1235266096743317,-2.1007603251483498,0.10512385629795906,2.309908900051034,0.1049652380430866,3.097262810107011e-9
timing_st,iid,2017-10-21,error113,random,0.32993088119186575,1.1561109063427422,-1.939399180412534,0.3295574712021817,2.59921719584818,0.3289026059271221,5.810678260236468e-9
timing_st,iid,2017-10-21,error114,random,0.10524991936603197,1.1235266096743317,-2.1007603251483498,0.10512385629795906,2.309908900051034,0.1049652380430866,3.097262810107011e-9
timing_st,iid,2017-10-21,error115,random,-1.389300822200085,1.1252651051384512,-3.602714998898307,-1.3880492573542977,0.8151617256978418,-1.385428337987643,4.241423621161359e-8
timing_st,iid,2017-10-21,error116,random,0.5480797717832576,1.1237848752982325,-1.6572376118464338,0.5475441935590317,2.7543172180875817,0.546559276957862,7.578457927583061e-9
timing_st,iid,2017-10-21,error117,random,-0.02169718250556717,1.1560065852529087,-2.291893561031005,-0.021704257831935796,2.246425890417092,-0.0216199837196642,3.903219637767534e-9
timing_st,iid,2017-10-21,error118,random,-0.005457544976329356,1.1235173643027054,-2.2117488682658313,-0.005481142048796368,2.198915113786059,-0.005433005923807211,2.944832221630833e-9
timing_st,iid,2017-10-21,error119,random,0.2713111151955555,1.1235819166135583,-1.9343582310083693,0.27103139190902986,2.4764807618227502,0.2705627226152133,4.018378071351354e-9
timing_st,iid,2017-10-21,error120,random,-1.3339470913975788,1.1251290056195566,-3.5469487568538627,-1.3327461067482156,0.8703809833433962,-1.330227266916237,3.8566607418348336e-8
timing_st,iid,2017-10-21,error121,random,-0.02169718250556717,1.1560065852529087,-2.291893561031005,-0.021704257831935796,2.246425890417092,-0.0216199837196642,3.903219637767534e-9
timing_st,iid,2017-10-21,error122,random,0.32993088119186575,1.1561109063427422,-1.939399180412534,0.3295574712021817,2.59921719584818,0.3289026059271221,5.810678260236468e-9
timing_st,iid,2017-10-21,error123,random,0.1606036518720722,1.1235395543314741,-2.0452822577271803,0.16042636125201468,2.3654221023445468,0.16016437625697919,3.3103394608722744e-9
timing_st,iid,2017-10-21,error124,random,0.9745823170024436,1.156932565207125,-1.29439042683833,0.9735392309596106,3.2472324892613074,0.9715330766520321,2.3386210690696304e-8
timing_st,iid,2017-10-21,error125,random,0.10524991936603197,1.1235266096743317,-2.1007603251483498,0.10512385629795906,2.309908900051034,0.1049652380430866,3.097262810107011e-9
timing_st,iid,2017-10-21,error126,random,0.2713111151955555,1.1235819166135583,-1.9343582310083693,0.27103139190902986,2.4764807618227502,0.2705627226152133,4.018378071351354e-9
timing_st,iid,2017-10-21,error127,random,-0.3147205690034787,1.1561049225453144,-2.585999117284051,-0.3144223579517484,1.9527963861374757,-0.3137221609761698,5.701226750166053e-9
timing_st,iid,2017-10-21,error128,random,-0.4905345997159166,1.1562448950123234,-2.762619463502464,-0.4900533681864546,1.7767778210993364,-0.48898396814287637,8.36962305726305e-9
timing_st,iid,2017-10-21,error129,random,1.3339117568609755,1.2325974773713073,-1.0814954855656222,1.3320860076959344,3.7572027283309364,1.328507507025779,6.575559779145492e-8
timing_st,iid,2017-10-21,error130,random,1.3339117568609755,1.2325974773713073,-1.0814954855656222,1.3320860076959344,3.7572027283309364,1.328507507025779,6.575559779145492e-8
timing_st,iid,2017-10-21,error131,random,-0.6143485945886936,1.123861306291095,-2.8229526090016557,-0.6138090946304967,1.589224868936372,-0.6126248932041375,9.001789756113985e-9
timing_st,iid,2017-10-21,error132,random,0.5480797733112408,1.1237848097940926,-1.6572374799283969,0.5475441939610071,2.754317096004717,0.5465592750913731,7.578792040677782e-9
timing_st,iid,2017-10-21,error133,random,0.2713111151955555,1.1235819166135583,-1.9343582310083693,0.27103139190902986,2.4764807618227502,0.2705627226152133,4.018378071351354e-9
timing_st,iid,2017-10-21,error134,random,0.1606036518720722,1.1235395543314741,-2.0452822577271803,0.16042636125201468,2.3654221023445468,0.16016437625697919,3.3103394608722744e-9
timing_st,iid,2017-10-21,error135,random,0.9745823170024436,1.156932565207125,-1.29439042683833,0.9735392309596106,3.2472324892613074,0.9715330766520321,2.3386210690696304e-8
timing_st,iid,2017-10-21,error136,random,-0.9464709752995124,1.124330661810817,-3.1568817221368253,-0.945625374729268,1.2572217921240385,-0.9438236331738901,1.86205144972598e-8
timing_st,iid,2017-10-21,error137,random,0.5480797733112408,1.1237848097940926,-1.6572374799283969,0.5475441939610071,2.754317096004717,0.5465592750913731,7.578792040677782e-9
timing_st,iid,2017-10-21,error138,random,0.9159776411013508,1.1568242326809113,-1.3529617078334701,0.914995256120057,3.188256499217083,0.9131116082675692,2.080875328504836e-8
timing_st,iid,2017-10-21,error139,random,-0.2822262049650498,1.1235908651901638,-2.4894080794175153,-0.28199367522295143,1.9216202648550627,-0.28142875966026715,4.1682746281848356e-9
timing_st,iid,2017-10-21,error140,random,1.3920697824075672,1.1935746328803551,-0.9470786654790402,1.3904013575331144,3.7383081270688145,1.387136288227652,5.963180260110221e-8
timing_st,iid,2017-10-21,error141,random,0.5480797733112408,1.1237848097940926,-1.6572374799283969,0.5475441939610071,2.754317096004717,0.5465592750913731,7.578792040677782e-9
timing_st,iid,2017-10-21,error142,random,0.9159776466974243,1.1568241340745578,-1.35296150965047,0.914995262499447,3.188256308469563,0.9131116165713152,2.0808666669566592e-8
timing_st,iid,2017-10-21,error143,random,-0.2822262049650498,1.1235908651901638,-2.4894080794175153,-0.28199367522295143,1.9216202648550627,-0.28142875966026715,4.1682746281848356e-9
timing_st,iid,2017-10-21,error144,random,1.3339117568609755,1.2325974773713073,-1.0814954855656222,1.3320860076959344,3.7572027283309364,1.328507507025779,6.575559779145492e-8
timing_st,iid,2017-10-21,error145,random,1.267503402027661,1.2323938350314367,-1.147767563532509,1.265766346833092,3.6901632946047513,1.2623668956450873,5.891106092438005e-8
timing_st,iid,2017-10-21,error146,random,-0.31472057059772895,1.1561049020398393,-2.585999079011776,-0.3144223594405549,1.9527963443055283,-0.3137221623446794,5.701380604878226e-9
timing_st,iid,2017-10-21,error147,random,-0.005457544969833167,1.1235173044586488,-2.2117487514146768,-0.0054811420340872535,2.198914997537221,-0.005433005901364207,2.9451018258889138e-9
timing_st,iid,2017-10-21,error148,random,-0.02169718250556717,1.1560065852529087,-2.291893561031005,-0.021704257831935796,2.246425890417092,-0.0216199837196642,3.903219637767534e-9
timing_st,iid,2017-10-21,error149,random,1.3920697824075672,1.1935746328803551,-0.9470786654790402,1.3904013575331144,3.7383081270688145,1.387136288227652,5.963180260110221e-8
timing_st,iid,2017-10-21,error150,random,-0.33757993773135064,1.1236220623759852,-2.5449719460885865,-0.33729620671442134,1.8661937132833588,-0.33662799294187284,4.700530787826349e-9
timing_st,iid,2017-10-21,error151,random,-0.9464709752995124,1.124330661810817,-3.1568817221368253,-0.945625374729268,1.2572217921240385,-0.9438236331738901,1.86205144972598e-8
timing_st,iid,2017-10-21,error152,random,0.32993088119186575,1.1561109063427422,-1.939399180412534,0.3295574712021817,2.59921719584818,0.3289026059271221,5.810678260236468e-9
timing_st,iid,2017-10-21,error153,random,0.9159776411013508,1.1568242326809113,-1.3529617078334701,0.914995256120057,3.188256499217083,0.9131116082675692,2.080875328504836e-8
timing_st,iid,2017-10-21,error154,random,1.3339117568609755,1.2325974773713073,-1.0814954855656222,1.3320860076959344,3.7572027283309364,1.328507507025779,6.575559779145492e-8
timing_st,iid,2017-10-21,error155,random,-1.0571784384919949,1.1245311419824688,-3.2682763298051856,-1.056231078314184,1.1466411320840688,-1.0542240246521928,2.3207588379316646e-8
timing_st,iid,2017-10-21,error156,random,-0.9464709739610853,1.1243305727466955,-3.1568815403763635,-0.9456253748238872,1.2572216214762952,-0.9438236359931331,1.8620623436050947e-8
timing_st,iid,2017-10-21,error157,random,0.27132620591822326,1.1560766493556778,-1.9981153756898637,0.27101382817351255,2.5403856273485097,0.2704821030333031,5.176489084974471e-9
